,year,home,away,home_points,away_points,neutral
81488,2017,eastern-washington,portland-state,130,124,False
81489,2017,north-dakota,eastern-washington,95,86,False
81490,2017,northern-colorado,eastern-washington,44,70,False
81491,2017,eastern-washington,idaho,77,67,False
81492,2017,eastern-washington,weber-state,82,72,False
81493,2017,eastern-washington,idaho-state,89,77,False
81494,2017,southern-utah,eastern-washington,75,91,False
81495,2017,northern-arizona,eastern-washington,76,61,False
81496,2017,eastern-washington,sacramento-state,89,70,True
81497,2017,weber-state,eastern-washington,80,72,True
81498,2017,wyoming,eastern-washington,91,81,False
81499,2017,elon,peace,101,68,False
81501,2017,south-florida,elon,61,74,False
81502,2017,elon,illinois-chicago,91,80,True
81503,2017,northern-illinois,elon,80,85,False
81505,2017,elon,florida-international,84,81,False
81506,2017,georgetown,elon,77,74,False
81507,2017,elon,north-carolina-asheville,67,78,False
81508,2017,radford,elon,68,56,False
81509,2017,saint-peters,elon,53,68,False
81511,2017,elon,central pennsylvania college,89,60,False
81513,2017,north-carolina-wilmington,elon,79,63,False
81514,2017,william-mary,elon,88,85,False
81515,2017,elon,towson,72,61,False
81516,2017,elon,hofstra,96,80,False
81517,2017,james-madison,elon,60,59,False
81519,2017,elon,william-mary,71,62,False
81520,2017,northeastern,elon,49,51,False
81521,2017,hofstra,elon,70,84,False
81522,2017,elon,james-madison,67,61,False
81525,2017,elon,north-carolina-wilmington,77,76,False
81526,2017,towson,elon,85,66,False
81528,2017,elon,northeastern,104,105,False
81530,2017,william-mary,elon,71,66,True
81531,2017,louisville,evansville,78,47,False
81533,2017,evansville,morehead-state,69,56,False
81534,2017,toledo,evansville,83,79,True
81535,2017,north-carolina-wilmington,evansville,65,62,True
81536,2017,middle-tennessee,evansville,66,55,True
81537,2017,evansville,wabash,83,39,False
81540,2017,evansville,murray-state,78,46,False
81541,2017,evansville,norfolk-state,85,66,False
81543,2017,evansville,mt. st. joseph,68,55,False
81544,2017,illinois-state,evansville,62,50,False
81545,2017,evansville,northern-iowa,70,58,False
81548,2017,missouri-state,evansville,55,51,False
81549,2017,evansville,southern-illinois,61,73,False
81550,2017,evansville,wichita-state,65,82,False
81551,2017,loyola-il,evansville,67,61,False
81552,2017,northern-iowa,evansville,61,54,False
81553,2017,evansville,illinois-state,59,69,False
81554,2017,indiana-state,evansville,85,84,False
81555,2017,evansville,missouri-state,74,66,False
81556,2017,evansville,loyola-il,60,58,False
81557,2017,southern-illinois,evansville,70,75,False
81560,2017,wichita-state,evansville,109,83,False
81561,2017,evansville,indiana-state,65,63,False
81562,2017,evansville,indiana-state,83,72,True
81563,2017,illinois-state,evansville,80,69,True
81564,2017,fairfield,sacred-heart,85,63,False
81566,2017,wagner,fairfield,64,70,False
81567,2017,loyola-md,fairfield,81,66,False
81569,2017,rider,fairfield,67,76,False
81570,2017,siena,fairfield,80,73,False
81572,2017,north-carolina-state,fairfield,99,78,False
81574,2017,pennsylvania,fairfield,74,68,False
81575,2017,fairfield,iona,93,87,False
81576,2017,manhattan,fairfield,79,97,False
81578,2017,fairfield,siena,54,63,False
81579,2017,fairfield,saint-peters,55,69,False
81580,2017,iona,fairfield,96,89,False
81581,2017,monmouth,fairfield,91,49,False
81582,2017,fairfield,marist,72,62,False
81583,2017,fairfield,manhattan,78,49,False
81584,2017,fairfield,niagara,81,61,False
81585,2017,fairfield,quinnipiac,71,73,False
81586,2017,marist,fairfield,53,73,False
81587,2017,fairfield,rider,69,67,False
81588,2017,quinnipiac,fairfield,86,89,False
81589,2017,saint-peters,fairfield,74,55,False
81590,2017,fairfield,monmouth,62,82,False
81592,2017,niagara,fairfield,58,62,False
81593,2017,siena,fairfield,78,66,True
81594,2017,maryland-baltimore-county,fairfield,88,83,False
81595,2017,seton-hall,fairleigh-dickinson,91,70,False
81596,2017,fairleigh-dickinson,fairleigh dickinson-florham,96,48,False
81597,2017,fordham,fairleigh-dickinson,68,55,False
81598,2017,fairleigh-dickinson,lipscomb,90,72,True
81599,2017,saint-peters,fairleigh-dickinson,84,58,True
81601,2017,ohio-state,fairleigh-dickinson,70,62,False
81602,2017,fairleigh-dickinson,iona,73,90,False
81603,2017,towson,fairleigh-dickinson,90,87,False
81604,2017,rutgers,fairleigh-dickinson,82,69,False
81606,2017,fairleigh-dickinson,saint-francis-pa,77,65,False
81607,2017,fairleigh-dickinson,robert-morris,81,77,False
81608,2017,wagner,fairleigh-dickinson,69,70,False
81610,2017,mount-st-marys,fairleigh-dickinson,77,70,False
81612,2017,fairleigh-dickinson,st-francis-ny,57,40,False
81613,2017,fairleigh-dickinson,long-island-university,83,66,False
81614,2017,st-francis-ny,fairleigh-dickinson,73,79,False
81616,2017,fairleigh-dickinson,sacred-heart,70,74,False
81617,2017,fairleigh-dickinson,wagner,59,68,False
81619,2017,long-island-university,fairleigh-dickinson,75,69,False
81620,2017,sacred-heart,fairleigh-dickinson,91,81,False
81621,2017,fairleigh-dickinson,mount-st-marys,74,79,False
81622,2017,robert-morris,fairleigh-dickinson,77,76,False
81623,2017,saint-francis-pa,fairleigh-dickinson,70,64,False
81624,2017,wagner,fairleigh-dickinson,72,70,False
81625,2017,south-florida,florida-am,84,73,False
81626,2017,florida-am,trinity baptist,94,62,False
81627,2017,florida-am,johnson university,100,91,False
81630,2017,georgia-southern,florida-am,83,72,True
81631,2017,florida-am,stetson,90,98,False
81632,2017,florida-am,kennesaw-state,74,76,False
81633,2017,florida-am,southern,71,83,False
81634,2017,southeastern-louisiana,florida-am,108,69,False
81635,2017,florida-am,jacksonville,72,75,False
81636,2017,samford,florida-am,83,63,False
81637,2017,wisconsin,florida-am,90,37,False
81638,2017,howard,florida-am,66,78,False
81640,2017,florida-am,morgan-state,59,62,False
81641,2017,savannah-state,florida-am,93,88,False
81643,2017,florida-am,maryland-eastern-shore,79,86,False
81645,2017,morgan-state,florida-am,77,60,False
81646,2017,florida-am,howard,71,62,False
81648,2017,north-carolina-at,florida-am,77,83,False
81649,2017,north-carolina-central,florida-am,78,73,False
81650,2017,florida-am,norfolk-state,65,77,False
81651,2017,florida-am,hampton,69,76,False
81652,2017,south-carolina-state,florida-am,75,64,False
81654,2017,south-carolina-state,florida-am,82,78,True
81655,2017,texas-state,florida-atlantic,61,57,True
81656,2017,southern-illinois-edwardsville,florida-atlantic,77,68,True
81657,2017,hawaii,florida-atlantic,64,63,False
81658,2017,florida-atlantic,edward waters,98,64,False
81659,2017,florida-atlantic,south-florida,78,62,False
81660,2017,tennessee-martin,florida-atlantic,82,81,False
81661,2017,florida-atlantic,hofstra,80,88,False
81662,2017,ohio-state,florida-atlantic,77,79,False
81663,2017,miami-fl,florida-atlantic,76,56,False
81664,2017,florida-atlantic,webber,77,57,False
81665,2017,florida-atlantic,florida-gulf-coast,62,75,False
81666,2017,florida-atlantic,western-kentucky,54,69,False
81667,2017,florida-atlantic,marshall,72,89,False
81668,2017,florida-atlantic,florida-international,73,64,False
81669,2017,texas-san-antonio,florida-atlantic,68,63,False
81670,2017,texas-el-paso,florida-atlantic,66,65,False
81672,2017,florida-atlantic,middle-tennessee,57,86,False
81673,2017,florida-international,florida-atlantic,65,83,False
81675,2017,old-dominion,florida-atlantic,61,65,False
81676,2017,florida-atlantic,north-texas,64,70,False
81677,2017,florida-atlantic,rice,75,81,False
81678,2017,louisiana-tech,florida-atlantic,95,69,False
81679,2017,southern-mississippi,florida-atlantic,82,94,False
81680,2017,florida-atlantic,texas-el-paso,55,60,False
81681,2017,florida-atlantic,texas-san-antonio,73,66,False
81683,2017,middle-tennessee,florida-atlantic,93,59,False
81684,2017,marshall,florida-atlantic,89,74,True
81685,2017,florida,florida-gulf-coast,80,59,True
81686,2017,florida-gulf-coast,texas-arlington,85,72,False
81688,2017,michigan-state,florida-gulf-coast,78,77,False
81690,2017,florida-gulf-coast,long-beach-state,68,67,False
81691,2017,florida-gulf-coast,ave maria,120,60,False
81692,2017,georgia-southern,florida-gulf-coast,82,85,False
81693,2017,florida-gulf-coast,siena,73,69,False
81694,2017,florida-gulf-coast,florida-international,82,63,False
81695,2017,florida-gulf-coast,georgia-southern,59,72,False
81696,2017,la-salle,florida-gulf-coast,84,80,False
81697,2017,louisiana-tech,florida-gulf-coast,78,79,False
81698,2017,florida-gulf-coast,florida national university,107,50,False
81700,2017,florida-gulf-coast,florida tech,101,49,False
81701,2017,stetson,florida-gulf-coast,88,89,False
81702,2017,kennesaw-state,florida-gulf-coast,75,78,False
81703,2017,lipscomb,florida-gulf-coast,80,84,False
81704,2017,florida-gulf-coast,south-carolina-upstate,60,62,False
81705,2017,florida-gulf-coast,njit,84,71,False
81706,2017,north-florida,florida-gulf-coast,82,86,False
81707,2017,florida-gulf-coast,jacksonville,78,56,False
81708,2017,florida-gulf-coast,north-florida,74,59,False
81709,2017,jacksonville,florida-gulf-coast,57,67,False
81710,2017,florida-gulf-coast,lipscomb,60,65,False
81711,2017,florida-gulf-coast,kennesaw-state,75,63,False
81712,2017,njit,florida-gulf-coast,73,80,False
81713,2017,south-carolina-upstate,florida-gulf-coast,89,97,False
81714,2017,florida-gulf-coast,stetson,80,70,False
81715,2017,florida-gulf-coast,stetson,87,57,False
81716,2017,florida-gulf-coast,kennesaw-state,74,62,False
81717,2017,florida-gulf-coast,north-florida,77,61,False
81718,2017,florida-state,florida-gulf-coast,86,80,True
81719,2017,florida-international,florida memorial,76,57,False
81720,2017,stetson,florida-international,82,67,False
81721,2017,south-alabama,florida-international,69,64,False
81722,2017,jacksonville,florida-international,78,75,True
81723,2017,youngstown-state,florida-international,78,73,True
81724,2017,florida-international,ave maria,89,72,False
81727,2017,south-carolina,florida-international,70,54,False
81729,2017,florida-international,georgia-southern,68,75,False
81730,2017,florida-international,northern-illinois,53,60,False
81731,2017,florida-international,north-florida,78,54,False
81732,2017,florida-international,marshall,70,94,False
81733,2017,florida-international,western-kentucky,66,69,False
81735,2017,texas-el-paso,florida-international,88,87,False
81736,2017,texas-san-antonio,florida-international,57,55,False
81737,2017,florida-international,middle-tennessee,52,65,False
81740,2017,old-dominion,florida-international,64,57,False
81742,2017,florida-international,rice,78,89,False
81743,2017,florida-international,north-texas,90,71,False
81744,2017,southern-mississippi,florida-international,69,66,False
81745,2017,louisiana-tech,florida-international,77,61,False
81746,2017,florida-international,texas-san-antonio,67,69,False
81747,2017,florida-international,texas-el-paso,76,90,False
81748,2017,middle-tennessee,florida-international,70,67,False
81751,2017,florida-state,iona,99,78,False
81752,2017,florida-state,winthrop,100,86,False
81754,2017,temple,florida-state,89,86,True
81755,2017,florida-state,illinois,72,61,True
81756,2017,florida-state,minnesota,75,67,False
81757,2017,florida-state,george-washington,67,48,True
81758,2017,florida-state,southern-mississippi,98,49,False
81759,2017,florida-state,nicholls-state,118,63,False
81760,2017,florida-state,florida,83,78,False
81761,2017,florida-state,manhattan,83,67,True
81762,2017,florida-state,samford,76,68,False
81763,2017,florida-state,wake-forest,88,72,False
81764,2017,virginia,florida-state,58,60,False
81765,2017,florida-state,virginia-tech,93,78,False
81767,2017,north-carolina,florida-state,96,83,False
81768,2017,florida-state,notre-dame,83,80,False
81769,2017,florida-state,louisville,73,68,False
81770,2017,georgia-tech,florida-state,78,56,False
81771,2017,syracuse,florida-state,82,72,False
81772,2017,miami-fl,florida-state,57,75,False
81774,2017,florida-state,north-carolina-state,95,71,False
81775,2017,notre-dame,florida-state,84,72,False
81776,2017,pittsburgh,florida-state,80,66,False
81780,2017,florida-state,miami-fl,66,57,False
81781,2017,florida-state,virginia-tech,74,68,True
81782,2017,notre-dame,florida-state,77,73,True
81784,2017,xavier,florida-state,91,66,True
81786,2017,florida,mercer,76,54,True
81787,2017,florida,st-bonaventure,73,66,True
81789,2017,florida,seton-hall,81,76,True
81790,2017,gonzaga,florida,77,72,True
81791,2017,florida,miami-fl,65,56,True
81792,2017,north-florida,florida,60,91,False
81798,2017,florida,mississippi,70,63,False
81799,2017,florida,tennessee,83,70,False
81801,2017,florida,georgia,80,76,False
81802,2017,south-carolina,florida,57,53,False
81803,2017,florida,vanderbilt,66,68,False
81804,2017,louisiana-state,florida,71,106,False
81805,2017,oklahoma,florida,52,84,False
81806,2017,florida,missouri,93,54,False
81807,2017,florida,kentucky,88,66,False
81808,2017,georgia,florida,60,72,False
81809,2017,florida,texas-am,71,62,False
81811,2017,mississippi-state,florida,52,57,False
81812,2017,florida,south-carolina,81,66,False
81813,2017,kentucky,florida,76,66,False
81815,2017,vanderbilt,florida,73,71,False
81816,2017,vanderbilt,florida,72,62,True
81818,2017,florida,virginia,65,39,True
81819,2017,florida,wisconsin,84,83,True
81820,2017,south-carolina,florida,77,70,True
81822,2017,fordham,nyit,101,75,False
81824,2017,fordham,saint-peters,63,41,False
81825,2017,fordham,lipscomb,85,69,False
81826,2017,fordham,rider,73,62,False
81827,2017,fordham,texas-arlington,63,67,False
81828,2017,fordham,sacred-heart,70,71,False
81829,2017,harvard,fordham,64,52,False
81830,2017,st-johns-ny,fordham,90,62,False
81831,2017,manhattan,fordham,60,53,False
81832,2017,rutgers,fordham,68,53,True
81835,2017,richmond,fordham,80,72,False
81836,2017,fordham,saint-josephs,55,70,False
81838,2017,st-bonaventure,fordham,73,53,False
81839,2017,fordham,virginia-commonwealth,69,67,False
81840,2017,massachusetts,fordham,68,71,False
81843,2017,saint-josephs,fordham,83,86,False
81844,2017,fordham,la-salle,52,67,False
81845,2017,george-mason,fordham,73,67,False
81846,2017,rhode-island,fordham,43,53,False
81847,2017,fordham,saint-louis,54,40,False
81849,2017,fordham,richmond,48,70,False
81850,2017,fordham,george-washington,66,67,False
81851,2017,la-salle,fordham,66,54,False
81852,2017,george-mason,fordham,82,71,True
81853,2017,fresno-state,texas-san-antonio,69,66,False
81854,2017,fresno-state,prairie-view,78,84,False
81855,2017,fresno-state,lamar,83,64,False
81857,2017,oregon-state,fresno-state,58,63,False
81858,2017,fresno-state,menlo,80,67,False
81860,2017,marquette,fresno-state,84,81,False
81862,2017,fresno-state,holy names,88,54,False
81863,2017,pacific,fresno-state,68,70,False
81864,2017,oregon,fresno-state,75,63,False
81865,2017,new-mexico,fresno-state,78,73,False
81866,2017,fresno-state,nevada,77,76,False
81867,2017,fresno-state,wyoming,85,70,False
81868,2017,san-jose-state,fresno-state,69,62,False
81872,2017,nevada,fresno-state,76,81,False
81873,2017,utah-state,fresno-state,78,65,False
81875,2017,fresno-state,san-diego-state,67,70,False
81876,2017,wyoming,fresno-state,102,100,False
81878,2017,fresno-state,san-jose-state,77,59,False
81879,2017,fresno-state,new-mexico,71,61,False
81880,2017,san-diego-state,fresno-state,55,63,False
81882,2017,fresno-state,nevada-las-vegas,72,59,False
81883,2017,fresno-state,new-mexico,65,60,True
81884,2017,nevada,fresno-state,83,72,True
81885,2017,texas-christian,fresno-state,66,59,False
81886,2017,presbyterian,furman,73,71,False
81888,2017,georgia,furman,84,78,False
81889,2017,furman,trinity baptist,102,53,False
81890,2017,furman,north-carolina-asheville,58,64,False
81891,2017,furman,hiwassee,98,48,False
81892,2017,winthrop,furman,58,57,False
81893,2017,furman,navy,79,46,False
81894,2017,liberty,furman,58,61,False
81895,2017,gardner-webb,furman,65,68,False
81896,2017,furman,south-carolina-state,67,69,False
81897,2017,tennessee-tech,furman,62,68,False
81898,2017,michigan,furman,68,62,False
81900,2017,furman,mercer,71,69,False
81901,2017,samford,furman,73,83,False
81903,2017,wofford,furman,67,58,False
81905,2017,furman,virginia-military-institute,89,72,False
81906,2017,furman,western-carolina,85,37,False
81907,2017,north-carolina-greensboro,furman,67,73,False
81908,2017,mercer,furman,68,70,False
81911,2017,furman,samford,90,73,False
81912,2017,virginia-military-institute,furman,52,80,False
81913,2017,western-carolina,furman,62,74,False
81914,2017,furman,north-carolina-greensboro,52,73,False
81916,2017,furman,wofford,78,69,False
81917,2017,samford,furman,67,63,True
81918,2017,south-carolina-upstate,furman,57,79,False
81920,2017,saint-peters,furman,77,51,False
81921,2017,southern-methodist,gardner-webb,72,44,False
81922,2017,pittsburgh,gardner-webb,99,80,False
81924,2017,gardner-webb,howard,94,78,True
81925,2017,gardner-webb,toccoa falls,103,53,False
81926,2017,georgia,gardner-webb,77,59,False
81927,2017,gardner-webb,coker,102,54,False
81928,2017,virginia-military-institute,gardner-webb,68,86,False
81929,2017,gardner-webb,hampton,69,63,False
81931,2017,gardner-webb,warren wilson,95,45,False
81932,2017,nebraska,gardner-webb,62,70,False
81933,2017,kansas-state,gardner-webb,67,54,False
81934,2017,gardner-webb,high-point,64,71,False
81935,2017,north-carolina-asheville,gardner-webb,90,85,False
81936,2017,radford,gardner-webb,59,70,False
81939,2017,longwood,gardner-webb,79,85,False
81940,2017,liberty,gardner-webb,65,62,False
81941,2017,gardner-webb,presbyterian,78,61,False
81942,2017,gardner-webb,winthrop,70,72,False
81945,2017,gardner-webb,longwood,90,64,False
81946,2017,gardner-webb,liberty,87,92,False
81947,2017,winthrop,gardner-webb,77,71,False
81948,2017,gardner-webb,radford,70,59,False
81949,2017,presbyterian,gardner-webb,56,84,False
81950,2017,gardner-webb,north-carolina-asheville,81,76,False
81951,2017,high-point,gardner-webb,86,88,False
81952,2017,gardner-webb,high-point,91,55,True
81953,2017,winthrop,gardner-webb,80,77,False
81954,2017,george-mason,towson,61,67,False
81955,2017,george-mason,lebanon valley,90,65,False
81956,2017,george-mason,mount-st-marys,76,78,False
81957,2017,houston,george-mason,93,56,True
81958,2017,george-mason,kent-state,79,75,True
81960,2017,george-mason,james-madison,80,77,False
81961,2017,northern-iowa,george-mason,50,54,False
81962,2017,george-mason,mercer,79,68,False
81963,2017,penn-state,george-mason,66,85,False
81964,2017,pennsylvania,george-mason,60,79,False
81965,2017,george-mason,longwood,97,60,False
81966,2017,george-mason,prairie-view,75,59,False
81967,2017,george-mason,virginia-commonwealth,64,73,False
81968,2017,george-mason,massachusetts,86,81,False
81969,2017,st-bonaventure,george-mason,82,72,False
81970,2017,saint-josephs,george-mason,67,75,False
81971,2017,george-mason,saint-louis,56,63,False
81972,2017,richmond,george-mason,77,82,False
81973,2017,george-mason,george-washington,68,87,False
81974,2017,massachusetts,george-mason,74,76,False
81975,2017,saint-louis,george-mason,76,74,False
81976,2017,george-mason,la-salle,95,75,False
81979,2017,george-mason,richmond,93,70,False
81980,2017,george-mason,rhode-island,74,77,False
81982,2017,george-washington,george-mason,83,74,False
81984,2017,virginia-commonwealth,george-mason,72,60,False
81986,2017,virginia-commonwealth,george-mason,71,60,True
81987,2017,george-mason,loyola-md,58,73,False
81988,2017,george-washington,maryland-eastern-shore,75,71,False
81989,2017,george-washington,siena,77,75,False
81991,2017,georgia,george-washington,81,73,True
81993,2017,george-washington,penn-state,68,74,False
81994,2017,harvard,george-washington,74,77,False
81995,2017,george-washington,south-florida,68,67,False
81997,2017,temple,george-washington,63,66,False
81998,2017,george-washington,howard,79,62,False
82000,2017,miami-fl,george-washington,72,64,False
82001,2017,saint-josephs,george-washington,68,63,False
82003,2017,george-washington,richmond,70,77,False
82004,2017,virginia-commonwealth,george-washington,85,55,False
82005,2017,la-salle,george-washington,79,69,False
82008,2017,george-washington,saint-louis,63,55,False
82009,2017,rhode-island,george-washington,82,70,False
82010,2017,richmond,george-washington,84,75,False
82011,2017,george-washington,virginia-commonwealth,53,54,False
82012,2017,george-washington,st-bonaventure,76,70,False
82015,2017,george-washington,massachusetts,83,67,False
82019,2017,george-washington,saint-louis,53,46,True
82020,2017,richmond,george-washington,70,67,True
82021,2017,george-washington,toledo,73,69,False
82022,2017,illinois-chicago,george-washington,80,71,False
82023,2017,georgetown,south-carolina-upstate,105,60,False
82024,2017,georgetown,maryland,75,76,False
82026,2017,georgetown,oregon,65,61,True
82027,2017,wisconsin,georgetown,73,57,True
82028,2017,oklahoma-state,georgetown,97,70,True
82029,2017,georgetown,howard,85,72,False
82032,2017,georgetown,la-salle,93,78,True
82033,2017,syracuse,georgetown,71,78,False
82034,2017,georgetown,north-carolina-greensboro,78,56,False
82035,2017,marquette,georgetown,76,66,False
82036,2017,georgetown,xavier,76,81,False
82037,2017,providence,georgetown,76,70,False
82039,2017,georgetown,st-johns-ny,83,55,False
82041,2017,georgetown,providence,56,74,False
82042,2017,xavier,georgetown,86,75,False
82046,2017,georgetown,seton-hall,66,68,False
82047,2017,villanova,georgetown,75,64,False
82048,2017,georgetown,marquette,80,62,False
82051,2017,st-johns-ny,georgetown,86,80,False
82052,2017,seton-hall,georgetown,62,59,False
82053,2017,georgetown,villanova,55,81,False
82054,2017,st-johns-ny,georgetown,74,73,True
82055,2017,north-carolina-state,georgia-southern,81,79,False
82056,2017,georgia-southern,coastal georgia,92,43,False
82057,2017,mercer,georgia-southern,80,67,False
82060,2017,georgia-southern,radford,65,64,True
82061,2017,savannah-state,georgia-southern,75,94,False
82063,2017,minnesota,georgia-southern,86,49,False
82066,2017,winthrop,georgia-southern,86,84,False
82067,2017,georgia-southern,fisk,106,58,False
82068,2017,georgia-southern,georgia-state,88,65,False
82069,2017,georgia-southern,troy,86,82,False
82070,2017,georgia-southern,south-alabama,84,79,False
82071,2017,louisiana-lafayette,georgia-southern,76,81,False
82072,2017,louisiana-monroe,georgia-southern,60,62,False
82075,2017,south-alabama,georgia-southern,78,66,False
82076,2017,troy,georgia-southern,83,76,False
82077,2017,georgia-southern,louisiana-monroe,76,62,False
82078,2017,georgia-southern,louisiana-lafayette,74,70,False
82081,2017,georgia-southern,texas-state,70,67,False
82082,2017,georgia-southern,texas-arlington,71,81,False
82085,2017,georgia-state,georgia-southern,72,67,False
82086,2017,georgia-southern,troy,70,90,False
82087,2017,georgia-southern,utah-valley,49,74,False
82088,2017,georgia-state,thomas university,111,69,False
82090,2017,purdue,georgia-state,64,56,False
82091,2017,georgia-state,njit,74,53,True
82093,2017,georgia-state,wright-state,81,74,False
82094,2017,mississippi-state,georgia-state,82,60,False
82095,2017,georgia-state,georgia southwestern,83,52,False
82097,2017,old-dominion,georgia-state,58,46,False
82098,2017,middle-tennessee,georgia-state,56,64,False
82099,2017,georgia-state,massachusetts,65,74,False
82101,2017,georgia-state,south-alabama,78,77,False
82102,2017,georgia-state,troy,77,80,False
82103,2017,louisiana-monroe,georgia-state,65,73,False
82104,2017,louisiana-lafayette,georgia-state,86,101,False
82107,2017,troy,georgia-state,72,78,False
82108,2017,south-alabama,georgia-state,80,83,False
82109,2017,georgia-state,louisiana-lafayette,85,82,False
82110,2017,georgia-state,louisiana-monroe,69,55,False
82113,2017,georgia-state,texas-arlington,67,68,False
82114,2017,georgia-state,texas-state,67,51,False
82118,2017,georgia-state,louisiana-lafayette,86,76,True
82119,2017,troy,georgia-state,74,63,True
82120,2017,texas-am-corpus-christi,georgia-state,80,64,False
82121,2017,georgia-tech,tennessee-tech,70,55,False
82122,2017,georgia-tech,southern,77,62,False
82123,2017,georgia-tech,ohio,61,67,False
82124,2017,georgia-tech,sam-houston-state,81,73,False
82125,2017,georgia-tech,tulane,82,68,False
82126,2017,penn-state,georgia-tech,67,60,False
82127,2017,tennessee,georgia-tech,81,58,False
82128,2017,virginia-commonwealth,georgia-tech,73,76,False
82130,2017,georgia-tech,georgia,43,60,False
82131,2017,georgia-tech,wofford,76,72,False
82132,2017,georgia-tech,north-carolina-at,59,52,False
82133,2017,georgia-tech,north-carolina,75,63,False
82135,2017,georgia-tech,louisville,50,65,False
82137,2017,north-carolina-state,georgia-tech,76,86,False
82138,2017,virginia-tech,georgia-tech,62,61,False
82139,2017,virginia,georgia-tech,62,49,False
82141,2017,georgia-tech,notre-dame,62,60,False
82143,2017,wake-forest,georgia-tech,81,69,False
82144,2017,georgia-tech,tusculum,96,58,False
82146,2017,miami-fl,georgia-tech,70,61,False
82147,2017,georgia-tech,syracuse,71,65,False
82148,2017,georgia-tech,north-carolina-state,69,71,False
82149,2017,notre-dame,georgia-tech,64,60,False
82150,2017,georgia-tech,pittsburgh,61,52,False
82151,2017,syracuse,georgia-tech,90,61,False
82152,2017,pittsburgh,georgia-tech,61,59,True
82153,2017,georgia-tech,indiana,75,63,True
82155,2017,mississippi,georgia-tech,66,74,False
82157,2017,texas-christian,georgia-tech,88,56,True
82159,2017,georgia,north-carolina-asheville,60,46,False
82162,2017,kansas,georgia,65,54,True
82164,2017,georgia,morehouse,86,72,False
82165,2017,georgia,marquette,79,89,False
82166,2017,georgia,louisiana-lafayette,73,60,False
82169,2017,oakland,georgia,86,79,False
82171,2017,georgia,south-carolina,61,67,False
82172,2017,georgia,missouri,71,66,False
82173,2017,mississippi,georgia,47,69,False
82175,2017,georgia,vanderbilt,76,68,False
82176,2017,texas-am,georgia,63,62,False
82178,2017,georgia,texas,59,57,False
82179,2017,kentucky,georgia,90,81,False
82180,2017,south-carolina,georgia,77,75,False
82182,2017,tennessee,georgia,75,76,False
82183,2017,georgia,mississippi-state,79,72,False
82184,2017,georgia,kentucky,77,82,False
82186,2017,georgia,louisiana-state,82,80,False
82189,2017,georgia,tennessee,59,57,True
82190,2017,kentucky,georgia,71,60,True
82192,2017,gonzaga,utah-valley,92,69,False
82193,2017,gonzaga,san-diego-state,69,48,False
82195,2017,gonzaga,quinnipiac,82,62,True
82197,2017,gonzaga,iowa-state,73,71,True
82198,2017,gonzaga,mississippi-valley-state,97,63,False
82200,2017,gonzaga,washington,98,71,False
82202,2017,tennessee,gonzaga,76,86,False
82203,2017,gonzaga,south-dakota,102,65,False
82204,2017,gonzaga,pepperdine,92,62,False
82205,2017,pacific,gonzaga,61,81,False
82206,2017,san-francisco,gonzaga,80,95,False
82207,2017,gonzaga,loyola-marymount,93,55,False
82208,2017,gonzaga,saint-marys-ca,79,56,False
82209,2017,santa-clara,gonzaga,57,88,False
82210,2017,gonzaga,portland,73,52,False
82211,2017,portland,gonzaga,64,83,False
82212,2017,gonzaga,san-diego,79,43,False
82213,2017,pepperdine,gonzaga,49,96,False
82215,2017,gonzaga,santa-clara,90,55,False
82216,2017,loyola-marymount,gonzaga,60,90,False
82217,2017,saint-marys-ca,gonzaga,64,74,False
82218,2017,gonzaga,san-francisco,96,61,False
82219,2017,gonzaga,pacific,82,61,False
82220,2017,san-diego,gonzaga,38,96,False
82222,2017,gonzaga,pacific,82,50,True
82223,2017,gonzaga,santa-clara,77,68,True
82224,2017,gonzaga,saint-marys-ca,74,56,True
82225,2017,gonzaga,south-dakota-state,66,46,True
82226,2017,gonzaga,northwestern,79,73,True
82227,2017,gonzaga,west-virginia,61,58,True
82228,2017,gonzaga,xavier,83,59,True
82229,2017,gonzaga,south-carolina,77,73,True
82230,2017,north-carolina,gonzaga,71,65,True
82232,2017,grambling,north-carolina-at,59,55,False
82233,2017,providence,grambling,71,54,False
82234,2017,virginia,grambling,90,34,False
82235,2017,texas-pan-american,grambling,101,93,True
82236,2017,grambling,savannah-state,110,104,True
82237,2017,grambling,jarvis christian,102,56,False
82238,2017,miami-oh,grambling,78,76,False
82239,2017,kent-state,grambling,86,57,False
82240,2017,grambling,tougaloo,105,90,False
82241,2017,grambling,selma university,103,53,False
82242,2017,louisiana-tech,grambling,89,55,True
82243,2017,louisiana-monroe,grambling,81,45,False
82246,2017,grambling,southern,79,87,False
82248,2017,texas-southern,grambling,76,55,False
82249,2017,prairie-view,grambling,94,82,False
82250,2017,grambling,jackson-state,72,57,False
82252,2017,grambling,mississippi-valley-state,77,74,False
82253,2017,southern,grambling,67,66,False
82255,2017,grambling,texas-southern,70,77,False
82256,2017,grambling,prairie-view,61,58,False
82257,2017,jackson-state,grambling,59,62,False
82259,2017,mississippi-valley-state,grambling,84,80,False
82262,2017,prairie-view,grambling,77,81,False
82263,2017,texas-southern,grambling,62,57,True
82265,2017,penn-state,grand-canyon,85,76,False
82267,2017,grand-canyon,marist,84,72,True
82269,2017,grand-canyon,southern-illinois-edwardsville,64,76,False
82270,2017,grand-canyon,louisville,70,79,False
