"Season","TeamName","FG2Pct","RankFG2Pct","FG3Pct","RankFG3Pct","FTPct","RankFTPct","BlockPct","RankBlockPct","OppFG2Pct","RankOppFG2Pct","OppFG3Pct","RankOppFG3Pct","OppFTPct","RankOppFTPct","OppBlockPct","RankOppBlockPct","FG3Rate","RankFG3Rate","OppFG3Rate","RankOppFG3Rate","ARate","RankARate","OppARate","RankOppARate","StlRate","RankStlRate","OppStlRate","RankOppStlRate","DFP"
2017,"Florida A&M",44.6535500427716,325,33.9393939393939,219,65.76,311,9.07278165503489,167,52.5423728813559,295,36.1308677098151,240,68.3937823834197,67,6.92899914456801,17,29.7475961538462,317,41.2075029308324,317,49.7101449275362,233,52.3687580025608,187,0.0824711721277069,204,0.0903726017926369,226,1.62734487169359
2017,"Florida Atlantic",45.4954954954955,306,31.3659359190556,321,70.4633204633205,165,6.96095076400679,264,49.2359932088285,164,37.0526315789474,289,69.4772344013491,115,8.28828828828829,97,34.8209042865531,222,28.735632183908,8,47.7568740955138,278,43.1216931216931,7,0.0747149284718147,267,0.0868308628185954,175,16.8795372437735
2017,"Florida Gulf Coast",55.3295362082994,14,33.6769759450172,230,69.5581014729951,205,9.14798206278027,164,50.9417040358744,233,31.0911808669656,17,68.1747269890796,52,7.72986167615948,56,32.1369409166207,280,37.5,219,50,226,49.3556701030928,89,0.0769104509109668,247,0.0872277065209745,176,5.62671462605997
2017,"Florida St.",54.4406779661017,23,34.7242921013413,181,68.9320388349515,221,13.6674259681093,21,45.4062262718299,38,34.8586810228802,163,71.5214564369311,239,7.05084745762712,24,31.2674743709226,291,36.0679611650485,168,49.3243243243243,241,49.4749124854142,94,0.102075502372073,52,0.069364047943957,18,8.13125508132442
2017,"Fordham",47.4237644584648,256,33.1571994715984,257,73.0853391684902,89,9.64630225080386,138,52.3043944265809,288,36.0876897133221,235,71.3855421686747,235,11.882229232387,334,44.3208430913349,22,38.8597640891219,262,57.5498575498575,56,66.3817663817664,349,0.145098438276298,2,0.0976900376513687,297,2.19448051153453
2017,"Fort Wayne",54.9469964664311,17,39.0428211586902,18,71.7741935483871,121,10.7011070110701,91,49.9077490774908,197,39.0849673202614,333,74.1235392320534,335,7.15547703180212,32,41.2253374870197,62,41.3737155219037,318,54.5064377682403,123,53.9285714285714,228,0.098365175199184,71,0.082926694786756,130,-1.09047610734778
2017,"Fresno St.",49.4949494949495,166,35.6382978723404,139,67.4647887323944,276,10.9732824427481,81,47.2328244274809,87,33.4876543209877,89,70.6257982120051,189,8.33333333333333,103,32.1917808219178,277,38.2075471698113,238,48.7959442332066,256,54.7752808988764,250,0.116264004911929,15,0.0851701431331572,149,7.33013671245138
2017,"Furman",53.307392996109,36,38.0645161290323,46,70.6390328151986,162,7.29653882132834,245,50.88868101029,230,31.5718157181572,26,70.7717569786535,202,7.29571984435798,37,42.9839156960621,35,40.8411732152739,308,56.5836298932384,73,51.0939510939511,138,0.0991370569812766,68,0.0878714823243134,184,2.67314370327248
2017,"Gardner Webb",50.2504173622705,134,37.625754527163,59,63.4564643799472,344,9.10714285714286,165,46.7857142857143,74,35.5218855218855,196,69.4285714285714,113,9.59933222036728,215,29.3215339233038,323,34.6557759626604,115,51.5842839036755,185,56.734693877551,285,0.119607595082288,10,0.0915458131591356,235,6.46405409966084
2017,"George Mason",48.5025566106647,206,34.1603053435115,210,75.0998668442077,41,6.89388071262587,270,48.4120836560806,135,32.7077747989276,63,69.0265486725664,98,9.93425858290723,240,27.6809297411516,335,36.6224840451645,191,45.6702253855279,314,52.2439585730725,178,0.0697209012072045,308,0.0877966904090723,182,0.227028915305117
2017,"George Washington",45.6066945606695,304,37.1467025572005,73,74.5070422535211,52,9.91253644314869,124,48.9067055393586,153,35.3566009104704,190,72.7106227106227,296,9.4560669456067,200,38.3384932920537,126,32.4470704086657,45,56.8818514007308,66,56.1946902654867,279,0.0819532183711798,206,0.103722042001024,327,1.68751384342222
2017,"Georgetown",51.7626827171109,74,34.9152542372881,170,73.2262382864792,86,11.4933541829554,64,46.8334636434715,77,32.4104234527687,50,69.9319727891156,150,9.45829750644884,202,33.656588705077,244,32.4352879027998,44,59.4059405940594,35,50.125313283208,112,0.0773831238461623,242,0.097723830685725,298,10.0451270250247
2017,"Georgia",48.2732732732733,217,31.7829457364341,308,75.9308510638298,28,9.77564102564103,129,45.3525641025641,33,33.6134453781513,94,69.8956780923994,146,8.85885885885886,151,27.9220779220779,334,36.3914373088685,181,50.6815365551425,211,48.014888337469,66,0.0765583351806095,251,0.0912644560627605,230,6.40933432787596
2017,"Georgia Southern",49.1951710261569,178,36.2694300518135,111,67.6136363636364,273,8.73161764705882,183,51.3786764705882,251,34.1301460823373,117,67.3981191222571,30,10.261569416499,264,43.7146092865232,27,40.9016838674633,310,40.0520156046814,350,51.7156862745098,158,0.0917126185098992,134,0.0687844638824244,15,2.71307273855342
2017,"Georgia St.",53.3154121863799,35,34.984520123839,168,63.6515912897822,341,13.1410256410256,31,49.3589743589744,170,32.4120603015075,51,71.1399711399711,217,7.70609318996416,54,36.6628830874007,168,45.9584295612009,347,44.5797807551766,328,58.4722222222222,312,0.0966683928879682,89,0.0893031820012659,210,-3.87962765561891
2017,"Georgia Tech",46.9078947368421,274,32.5252525252525,280,68.005540166205,260,15.6363636363636,4,43.9272727272727,14,33.0808080808081,75,70.7070707070707,198,9.14473684210526,180,24.5657568238213,349,36.5482233502538,189,62.3569794050343,13,55.5427251732102,269,0.0948740017213426,104,0.0988771241568423,304,0.685363096705641
2017,"Gonzaga",56.331592689295,7,38.1842456608812,42,71.685393258427,126,11.2338858195212,72,40.024554941682,2,28.961038961039,2,65.7894736842105,6,7.83289817232376,65,32.8364752301622,258,32.0967069612338,40,51.7841601392515,180,43.2,8,0.0959692898272553,95,0.075688987071307,52,10.2928574584124
2017,"Grambling St.",46.551724137931,283,31.5068493150685,320,65.8573596358118,310,6.93467336683417,268,54.7738693467337,336,37.8424657534247,313,68.9655172413793,94,8.78489326765189,143,29.5546558704453,319,36.9854338188727,206,44.6428571428571,327,56.3968668407311,283,0.122904089201483,8,0.0888174082120095,199,7.23584778075574
2017,"Grand Canyon",47.8378378378378,238,32.9842931937173,264,66.1016949152542,300,6.61231884057971,289,47.2826086956522,89,32.5259515570934,53,69.8681732580038,143,8.82882882882883,150,34.0463458110517,236,34.3638525564804,105,54.1666666666667,130,49.2957746478873,86,0.103020200865322,45,0.0924293390941203,251,8.28931155595092
2017,"Green Bay",48.7160674981658,197,31.5789473684211,318,69.3681318681319,212,10.3678929765886,104,48.6622073578595,142,36.2880886426593,255,66.403785488959,15,7.0432868672047,22,29.4878427315054,320,37.6433785192909,222,48.696682464455,259,50.8293838862559,131,0.0927733848261578,124,0.0811227737084542,110,4.18091092498257
2017,"Hampton",45.0044208664898,318,32.2299651567944,296,72.280701754386,107,10.246679316888,112,47.5332068311195,100,35.6382978723404,207,68.8856729377713,88,8.48806366047745,118,33.6656891495601,243,34.8578491965389,127,48.8472622478386,255,44.7293447293447,20,0.0667645392576709,326,0.0794351817445282,90,14.0207457205748
2017,"Hartford",45.0337512054002,317,33.8481338481338,225,69.8815566835871,187,9.21155347384856,160,48.711943793911,143,38.8802488335925,330,69.5976154992548,126,11.2825458052073,317,42.8335170893054,36,33.4199584199584,71,50.2739726027397,220,58.466819221968,311,0.100607839027458,63,0.0913413275380865,232,4.46896794482437
2017,"Harvard",51.2309495896835,92,35.8585858585859,128,75.1605995717345,40,12.7659574468085,36,47.7659574468085,115,31.1740890688259,20,68.1978798586572,54,7.8546307151231,67,41.0504492052522,66,34.4490934449093,107,56.4615384615385,75,53.3996683250415,209,0.0912805665100159,141,0.0998381196203299,310,7.21786767508122
2017,"Hawaii",48.643006263048,201,32.1086261980831,298,72.0890410958904,113,5.25812619502868,336,50.8604206500956,229,33.8461538461538,106,66.8333333333333,19,9.2901878914405,187,39.520202020202,98,33.205619412516,61,59.0704647676162,41,44.6327683615819,19,0.0707937942461214,294,0.0999146457799869,311,14.2932450544714
2017,"High Point",44.7690857681433,323,37.4732334047109,64,76.9784172661871,15,8.93433799784715,170,51.0226049515608,237,36.6559485530547,269,67.1153846153846,24,10.3675777568332,271,30.5628272251309,302,40.1031592520954,295,51.6923076923077,183,51.994301994302,171,0.086472805884369,175,0.0996546360496691,308,2.48648414958453
2017,"Hofstra",49.5829471733086,163,36.4109232769831,105,68.1034482758621,250,5.74898785425101,325,51.9838056680162,268,36.8992248062016,279,72.463768115942,281,8.43373493975904,115,41.6125541125541,52,34.3085106382979,102,48.7116564417178,258,51.8181818181818,162,0.0636203213522801,336,0.0743011052289403,41,3.39448296225038
2017,"Holy Cross",49.3071593533487,174,34.4525547445255,191,69.2883895131086,214,9.18984280532043,162,54.8972188633615,337,34.2541436464088,126,71.3375796178344,233,10.7390300230947,296,44.1650548033527,24,46.6795615731786,349,65.0075414781297,4,65.0997150997151,347,0.152858182278321,1,0.0774413969820632,67,-6.60309917184358
2017,"Houston",47.6658476658477,247,39.3538913362702,16,71.6911764705882,125,10.7007575757576,92,45.7386363636364,46,32.9305135951662,70,72.1958925750395,268,8.02620802620803,81,35.8044164037855,190,38.5331781140861,247,47.7647058823529,277,51.3552068473609,147,0.0804338697562735,221,0.0723904827806462,34,5.49039910592311
2017,"Houston Baptist",48.5890652557319,203,33.5390946502058,235,72.0588235294118,115,6.17529880478088,309,52.589641434263,297,36.2162162162162,246,74.5033112582781,339,8.64197530864197,130,30,313,35.5997434252726,155,52.8011204481793,156,52.2633744855967,181,0.0844577196415697,188,0.10248223297971,321,6.84650454342477
2017,"Howard",43.2835820895522,340,29.143897996357,347,65.3088042049934,319,9.70212765957447,133,47.2340425531915,88,35.9765051395007,228,69.8795180722892,144,8.37479270315091,111,31.2820512820513,290,36.6918103448276,193,42.0821114369502,340,57.25,295,0.0777520509961982,240,0.0983334762598977,300,1.77149994285273
2017,"IUPUI",48.4742807323452,212,37.8260869565217,54,68.0327868852459,258,6.93693693693694,267,54.1441441441441,325,36.551724137931,265,75.4098360655738,348,10.8108108108108,298,37.5612411540555,150,34.3195266272189,103,49.9388004895961,229,50.4305043050431,121,0.0957125848177646,97,0.0762926400721312,54,10.7462386753514
2017,"Idaho",47.0101195952162,270,36.3774733637747,106,71.2643678160919,137,7.93814432989691,220,46.5979381443299,65,34.7469220246238,156,75.5129958960328,349,8.73965041398344,137,37.6720183486239,144,42.9747207524985,330,52.4,167,51.699716713881,157,0.0689362048988955,313,0.0801150489365542,98,2.5180395330054
2017,"Idaho St.",48.1844946025515,223,35.5905511811024,142,67.9365079365079,263,6.59754948162111,290,54.2884071630537,330,39.8876404494382,342,71.828665568369,253,9.51913640824338,207,38.3917775090689,124,40.1579244218838,297,41.8410041841004,343,52.3255813953488,183,0.102070079537407,53,0.0955151203010599,278,3.29121755029676
2017,"Illinois",48.5044462409054,205,36.1308677098151,117,68.8888888888889,222,6.19902120717781,307,49.5921696574225,181,33.7110481586402,97,72.6333907056799,289,7.67987065481002,53,36.2371134020619,179,36.5424430641822,188,51.9906323185012,175,46.0992907801418,35,0.0812621291747082,208,0.0778405658410363,71,6.95962364293936
2017,"Illinois Chicago",47.6264591439689,250,37.0422535211268,80,70.7953063885267,156,11.0826393337604,78,45.6758488148623,42,36.0374414976599,232,72.8813559322034,300,10.5058365758755,283,35.5889724310777,196,29.1099000908265,12,54.8571428571429,113,50.5296610169492,123,0.0716175779607785,289,0.102876078838687,323,9.71471150534996
2017,"Illinois St.",48.6123545210385,202,36.9758576874206,83,66.4323374340949,291,14.2980935875217,11,41.0745233968804,4,32.4621733149931,52,69.0048939641109,97,7.78871978513876,61,41.3340336134454,59,38.6496544391281,250,55.7553956834532,93,53.2394366197183,206,0.104593860697963,39,0.0880555152029859,188,1.98997661028337
2017,"Incarnate Word",48.1735159817352,225,37.7609108159393,56,69.6078431372549,200,9.45709281961471,147,51.7513134851138,259,33.6633663366337,95,73.2113144758736,313,11.4155251141553,323,37.5623663578047,149,26.1319534282018,2,49.2753623188406,243,47.1801925722146,51,0.0727238190859321,279,0.0944324217981507,269,18.0807090010504
2017,"Indiana",54.071661237785,26,38.0154639175258,48,72.9136163982431,93,11.8133935289691,55,47.7050413844996,113,33.6705202312139,96,70.5248990578735,181,11.0749185667752,309,38.7225548902196,116,34.2404750123701,100,50.8863399374348,207,47.2895040369089,53,0.086536172327057,174,0.0886064156841637,196,8.87750909195776
2017,"Indiana St.",45.7674418604651,300,33.9007092198582,221,68.0656934306569,256,10.2225886232481,114,44.1879637262984,20,37.3382624768946,295,69.5073235685752,117,11.8139534883721,333,39.6067415730337,95,30.8437856328392,26,54.172366621067,129,48.3739837398374,70,0.0898142950561629,147,0.0782402879612965,81,15.5265078917289
2017,"Iona",49.2652745552978,175,39.6751740139211,14,76.7964071856287,18,7.67590618336887,231,47.6901208244492,112,36.0824742268041,234,69.5473251028807,119,7.81129156999227,62,40,84,35.5474118185983,150,55.2604698672114,107,52.9968454258675,199,0.0934584007468851,119,0.0664766867237258,11,4.84801594867435
2017,"Iowa",49.8873027798648,149,37.9266750948167,51,68.8259109311741,224,9.36599423631124,152,49.4956772334294,175,35.8116480793061,217,68.4908789386401,72,8.79038317054846,145,37.2761545711593,152,36.7653758542141,198,62.448132780083,12,60.1434426229508,326,0.0992438563327032,67,0.104363579080025,329,-2.43610748207738
2017,"Iowa St.",51.8099547511312,72,40,12,70.0331125827815,181,8.87616320687187,174,47.4588403722262,94,34.5710627400768,143,70.4301075268817,173,9.12518853695324,176,39.3412625800549,104,35.8585858585859,162,53.6372453928225,142,51.8756698821008,165,0.108216711922736,27,0.0664418782760919,10,3.67681216871152
2017,"Jackson St.",43.9764936336925,335,29.7839506172839,338,67.6156583629893,272,7.82881002087683,226,49.5824634655532,178,33.0754352030948,74,70.8683473389356,206,8.52105778648384,120,38.8256440982624,114,35.0508474576271,132,47.0404984423676,289,54.0247678018576,232,0.0895810004947788,150,0.0755188666961798,50,10.1558903841272
2017,"Jacksonville",50.4310344827586,125,38.8017118402282,24,72.8241563055062,96,5.07399577167019,342,56.4482029598309,347,37.7845220030349,309,67.4576271186441,31,9.69827586206897,223,43.0325352977287,34,41.0591900311526,313,49.0540540540541,249,53.5121328224777,213,0.112733605321617,17,0.0812272702098986,111,2.97484821497553
2017,"Jacksonville St.",50.8093525179856,111,37.1517027863777,72,71.8909710391823,116,10.8601216333623,86,45.0912250217202,25,37.8138847858198,310,72.1337579617834,267,8.90287769784173,152,36.7463026166098,165,37.035010940919,208,56.6459627329193,70,49.2903225806452,85,0.0677317405549595,323,0.0890718779900838,204,5.08428922805089
2017,"James Madison",50.2824858757062,132,33.3333333333333,246,71.404958677686,133,8.64321608040201,187,50.5527638190955,224,34.6206896551724,149,71.6440422322775,247,8.09792843691149,84,36.5591397849462,172,42.1511627906977,325,49.7289972899729,232,53.7135278514589,221,0.086030604329737,180,0.0930822932092236,258,0.389502970436004
2017,"Kansas",53.5561877667141,30,40.4066073697586,5,67.8073510773131,266,11.1955770559779,74,45.3351762266759,30,35.5909694555113,200,71.5151515151515,238,9.38833570412518,195,35.8869129046968,187,34.2272727272727,99,54.5284780578898,122,49.8917748917749,106,0.0964269011768903,90,0.0944983631533525,270,6.37565033069452
2017,"Kansas St.",51.8333333333333,70,36.1639824304539,115,69.4193548387097,210,10.2604577742699,109,45.5406471981058,40,38.2262996941896,322,72.8971962616822,301,9.5,205,36.2719065321296,178,34.0447683498178,91,60.0690448791715,24,55.5018137847642,266,0.11434418231779,16,0.0928255354609368,256,5.93006550022458
2017,"Kennesaw St.",47.7119279819955,243,41.2017167381974,2,69.6914700544465,192,6.68337510442774,282,52.7151211361738,302,37.3406193078324,296,67.879746835443,42,7.05176294073518,25,25.9032795997777,346,31.4432989690722,29,56.4009661835749,78,44.377990430622,15,0.0722169791965861,282,0.0919125189774732,243,13.4919404820809
2017,"Kent St.",48.4806629834254,209,31.7010309278351,311,71.7842323651452,120,9.33532486930545,156,48.5436893203884,139,35.2941176470588,185,70.182841068917,161,5.80110497237569,6,34.8920863309352,217,35.3140096618357,141,45.042194092827,322,51.8722466960352,164,0.0869192508198519,172,0.0817359927434387,117,6.01761805603584
2017,"Kentucky",52.8658536585366,44,35.3174603174603,155,70.3363914373089,169,13.0434782608696,32,48.2803374432187,131,30.5989583333333,12,67.5710594315245,33,7.74390243902439,57,31.5525876460768,288,33.2611520138588,63,51.5873015873016,184,44.0245148110317,12,0.0809526965820464,212,0.0643379509953382,6,12.1826656544352
2017,"LIU Brooklyn",47.0402525651144,269,34.765625,177,68.695652173913,229,8.87311446317658,175,47.6486246672582,106,35.3518821603928,189,70.6976744186046,196,9.47119179163378,203,28.7802136031478,330,35.1553509781358,137,43.4108527131783,337,50.730411686587,129,0.0828653728650819,201,0.0898484099042742,220,7.99593573213329
2017,"LSU",50.1909854851031,137,33.5616438356164,234,69.6160267111853,198,9.36170212765957,153,52.7659574468085,304,38.2596685082873,323,71.7765042979943,252,8.55614973262032,124,30.8505018489171,295,38.1253291205898,237,46.5416178194607,302,53.9576365663322,230,0.0819911506862902,205,0.0947747171911419,273,2.3904415819669
2017,"La Salle",52.3809523809524,53,36.4285714285714,103,76.6457680250784,19,5.99250936329588,320,51.310861423221,246,39.3984962406015,336,72.4258289703316,276,9.00621118012422,164,42.0168067226891,48,38.3727639930756,245,55.8475689881735,90,55.5555555555556,270,0.0906023753476154,143,0.0877562274309364,180,1.21046592561492
2017,"Lafayette",49.1099476439791,183,32.7014218009479,273,71.0920770877944,144,8.40248962655602,203,52.1784232365145,282,38.3892617449664,326,67.6300578034682,36,6.49214659685864,10,39.8614609571788,88,43.5927442949093,333,53.5502958579882,145,55.766793409379,275,0.0684332959986215,319,0.107819365638116,337,-2.29638193826366
2017,"Lamar",49.3457943925234,173,35.8372456964006,130,67.489114658926,275,7.9136690647482,222,53.0575539568345,307,32.8846153846154,68,72.4890829694323,283,13.2710280373832,347,37.3902867173786,151,31.8627450980392,35,51.9154557463672,177,54.2706964520368,241,0.0980206458944976,74,0.0876029927076428,179,10.8379428772394
2017,"Lehigh",53.3707865168539,34,39.209726443769,17,76.9927536231884,14,8.60215053763441,191,48.9247311827957,154,34.8265895953757,162,73.6220472440945,323,7.39700374531835,43,38.1228273464658,134,38.2743362831858,242,54.1062801932367,133,53.2401524777637,207,0.0955305356533606,102,0.0887069259638349,198,1.97571279622126
2017,"Liberty",50.3722084367246,127,36.0736196319018,122,74.5487364620939,51,5.65410199556541,327,52.1064301552106,274,34.8909657320872,166,72.8110599078341,299,9.92555831265509,238,50.2776064157927,4,41.580310880829,322,57.5714285714286,55,51.7291066282421,159,0.096703031035629,88,0.0705932126560092,26,8.80680752169165
2017,"Lipscomb",55.7308096740273,10,36.0874848116646,119,72.7770177838577,97,8.03108808290155,217,50.9499136442142,234,35.9677419354839,227,69.5928753180662,124,11.0410094637224,306,46.3923337091319,10,34.8706411698538,128,63.2406287787183,7,49.9384993849938,107,0.0873079854998547,167,0.0925727886455746,255,11.7519840161091
2017,"Little Rock",48.1994459833795,222,33.8181818181818,227,73.6742424242424,74,11.3070539419087,69,50.207468879668,215,36.2244897959184,247,72.2044728434505,269,7.20221606648199,33,33.680342927128,242,37.8865979381443,230,48.3050847457627,268,54.0889526542324,235,0.0867996416991535,173,0.0827624490619835,128,5.30086215457631
2017,"Long Beach St.",46.9650986342944,272,35.0936967632027,164,72.6086956521739,99,6.44654088050314,298,51.2578616352201,243,37.8930817610063,315,69.91643454039,149,10.2427921092564,263,30.8136482939633,297,33.3333333333333,66,50.5454545454545,214,50.1679731243001,113,0.075132777753789,264,0.095427263698778,277,9.52201762158234
2017,"Longwood",49.6031746031746,161,32.5187969924812,281,72.9306487695749,92,10.1950354609929,115,52.4822695035461,291,39.9656946826758,344,69.8181818181818,140,6.94444444444444,18,34.5454545454545,228,34.0736411455289,93,43.6849925705795,335,47.8787878787879,64,0.0811374359814291,211,0.11389478591182,343,9.7741894523275
2017,"Louisiana Lafayette",51.5151515151515,84,34.2313787638669,203,69.559748427673,204,6.70578373847443,281,53.8139145012573,321,37.0805369127517,290,69.5652173913043,120,8.37320574162679,110,33.474801061008,246,33.3147009502515,65,50.4640371229698,216,45.8864426419467,33,0.0922645653301548,130,0.082993963072101,131,12.7165292435778
2017,"Louisiana Monroe",47.0484581497797,268,32.579185520362,278,67.237687366167,280,6.06326889279438,317,49.0333919156415,158,35.4992076069731,194,67.720465890183,40,11.0132158590308,305,36.8743047830923,162,35.6698699830413,158,54.1333333333333,132,52.1739130434783,176,0.0684161423821257,320,0.0937731741741023,263,4.21104904974341
2017,"Louisiana Tech",51.9965277777778,64,37.0870870870871,77,70.7006369426752,159,13.8103161397671,19,45.8402662229617,50,34.7266881028939,155,68.6354378818737,77,8.42013888888889,114,36.6336633663366,169,34.1008771929825,95,59.6926713947991,30,56.9752281616688,292,0.0928737683073984,122,0.081436112111906,114,1.45848694706191
2017,"Louisville",50.4593639575972,121,35.4694485842027,149,68.6440677966102,232,15.1639344262295,7,44.8360655737705,23,31.6493313521545,27,69.4822888283379,116,8.33922261484099,105,32.1668264621285,279,35.5520338087692,151,48.4243697478992,264,48.2894736842105,68,0.0968646987913249,86,0.0721151281750392,33,9.80338379096106
2017,"Loyola Chicago",53.4653465346535,33,38.8617886178862,23,70.8,155,6.72348484848485,279,49.6212121212121,184,37.3134328358209,293,70.9737827715356,211,10.1980198019802,259,37.8461538461538,141,33.6683417085427,77,55.584082156611,99,49.585635359116,99,0.0980161627662339,75,0.0777198866378724,70,11.39531026267
2017,"Loyola MD",45.3047775947282,310,33.206106870229,255,69.5014662756598,207,9.66312056737589,137,53.1028368794326,308,33.3938294010889,86,71.9269102990033,259,11.5321252059308,327,30.1495972382048,308,32.817153067302,53,50.828729281768,209,51.9795657726692,170,0.106582636298339,31,0.103338816932737,325,9.49871635557723
2017,"Loyola Marymount",48.9459211732356,192,35.2445193929174,159,61.1111111111111,350,11.8592964824121,53,51.1557788944724,242,36.0747663551402,233,71.9457013574661,261,9.07424381301558,172,35.2137767220903,208,34.9673202614379,130,56.1238223418573,83,60.1139601139601,325,0.109167162217145,23,0.0891364902506964,205,5.55830102821193
2017,"Maine",44.6459412780656,326,31.2302839116719,323,65.0943396226415,321,4.98732037193576,344,52.240067624683,283,36.1464968152866,242,72.2772277227723,271,9.58549222797927,214,35.3794642857143,204,34.6769740474876,117,50.2097902097902,222,51.9526627218935,168,0.0742713004484305,271,0.0971599402092676,294,5.55761182028852
2017,"Manhattan",46.304163126593,289,32.8100470957614,267,72.9475100942126,91,8.83838383838384,177,48.1481481481481,122,39.2294220665499,334,71.1702127659574,219,10.6202209005947,289,35.1157662624035,211,32.4616259238203,46,46.4190981432361,304,60.3015075376884,327,0.0956156591984719,100,0.0896396804985674,217,10.1715057196612
2017,"Marist",49.8516320474777,151,33.2880434782609,251,72.5075528700906,102,6.66131621187801,284,50.4815409309791,220,37.7073906485671,306,73.8330975954738,327,9.79228486646884,228,42.1293646250716,45,34.7302252488214,123,46.9959946595461,292,53.9249146757679,227,0.0655255790991355,332,0.0915562886042715,236,6.42094732697536
2017,"Marquette",52.7124773960217,45,42.911877394636,1,78.1196581196581,7,9.34199837530463,154,50.6092607636068,225,36.7762128325509,274,69.7151424287856,132,10.3978300180832,274,41.4505029115934,56,34.1711229946524,97,57.1273122959739,61,59.5571095571096,319,0.101167144765367,59,0.0919701316048788,245,2.85721225449398
2017,"Marshall",51.810136765889,71,37.3650107991361,67,73.2919254658385,85,8.22168087697929,210,51.278928136419,245,34.593023255814,145,65.8367911479945,8,9.33226065969429,190,42.6924850161365,39,29.5278969957082,15,56.3636363636364,80,47.1296296296296,50,0.0755809581108521,258,0.0782131307813793,80,12.3091671106976
2017,"Maryland",51.0496183206107,98,36.3013698630137,109,70.1754385964912,173,11.731843575419,57,45.5706304868316,41,34.2019543973941,121,70.4433497536946,175,11.1641221374046,313,41.0573678290214,65,32.8869844670595,55,56.75,69,46.8629961587708,47,0.0770788050491205,245,0.0899252725573073,221,9.8681426556761
2017,"Maryland Eastern Shore",46.5076660988075,284,34.4055944055944,197,68.0781758957655,254,7.26457399103139,251,52.1076233183856,275,35.8757062146893,221,70.3355704697987,168,9.6252129471891,217,37.8507146638433,140,38.8370817334065,260,53.030303030303,152,56.5269461077844,284,0.0751691584056577,263,0.0760587342447779,53,3.37181236637365
2017,"Massachusetts",53.304347826087,37,29.6577946768061,339,66.0208643815201,305,13.182527301092,28,44.5397815912636,21,34.4715447154472,136,70.3791469194313,170,8.26086956521739,95,40.6910778751934,71,32.4196099103848,43,62.4557260920897,11,57.8544061302682,303,0.103828682673589,42,0.0917845554834523,241,8.65499700584427
2017,"McNeese St.",46.177370030581,291,33.3965844402277,242,68.9788053949904,220,7.59377859103385,237,49.67978042086,186,35.0597609561753,175,70.8333333333333,203,8.35881753312946,108,34.946949602122,214,31.4733542319749,32,41.9713831478537,342,53.5465924895688,214,0.0739376450328132,274,0.0893634846439756,211,9.989119733477
2017,"Memphis",51.1043412033511,95,29.5269168026101,341,68.271954674221,244,13.0434782608696,32,47.6521739130435,107,33.7448559670782,100,68.6998394863563,80,10.0533130236101,248,31.8276220145379,284,38.7972325705162,259,59.6244131455399,31,54.5340050377834,243,0.0979116247902487,77,0.0819622198470408,120,1.41711883631664
2017,"Mercer",49.5504495504495,164,34.4186046511628,195,78.5185185185185,6,7.78378378378378,227,47.6756756756757,109,35.2537722908093,182,74.7008547008547,342,10.4895104895105,280,39.1859052247874,108,44.0749697702539,339,53.7604456824513,140,59.4555873925501,318,0.0643758720269963,334,0.0882572439079788,193,-6.60102426747016
2017,"Miami FL",49.7938994229184,154,35.6047700170358,140,71.7990275526742,119,10.539629005059,101,46.6273187183811,67,32.9635499207607,71,73.9463601532567,333,8.32646331409728,102,32.6111111111111,264,34.7275729223996,121,47.8474784747848,275,51.9053876478318,166,0.0994159894049626,66,0.091948121656233,244,4.16988532178434
2017,"Miami OH",49.8165137614679,152,30.9364548494983,325,69.7115384615385,191,11.2576064908722,71,50.8113590263692,228,34.8127600554785,161,73.6456808199122,324,10.3669724770642,270,35.4265402843602,202,42.2378441710603,326,45.8791208791209,310,49.3351063829787,88,0.103130669124381,44,0.112463761352832,340,5.98752401089177
2017,"Michigan",56.2774363476734,8,38.5272145144077,30,77.8846153846154,9,7.42001361470388,240,49.9659632402995,201,37.7740303541315,308,68.270944741533,60,8.34064969271291,106,45.1348747591522,18,28.7584869059166,9,52.7944111776447,157,45.8246346555324,32,0.089945061964993,146,0.0662322729014948,7,13.6510209450415
2017,"Michigan St.",52.8870292887029,43,37.2950819672131,68,66.9767441860465,285,11.8507681053402,54,44.1111923920995,18,34.5921450151057,144,72.5852272727273,288,8.78661087866109,144,37.9865075246497,136,32.6269098077871,50,65.3038674033149,3,53.6057692307692,216,0.0631300594196006,337,0.0882148512419585,192,5.67475187471178
2017,"Middle Tennessee",53.6376604850214,29,36.8595041322314,88,70.0996677740864,177,8.2693947144075,208,47.1440750213129,84,32.8149300155521,67,71.4697406340058,237,5.7774607703281,5,30.1444942700548,309,35.4074889867841,142,54.3589743589744,126,51.0471204188482,135,0.102462545204064,47,0.069743413122094,21,8.15338842557384
2017,"Milwaukee",49.7340425531915,157,34.9143610013175,171,66.1508704061896,298,4.41696113074205,351,54.1519434628975,326,35.743519781719,212,70.3150912106136,167,10.8156028368794,299,40.2225755166932,79,39.3029490616622,274,54.3583535108959,127,53.8285714285714,225,0.0702762430939226,300,0.0879558011049724,187,1.4753784602033
